grid,pole_position,previous_races,previous_wins,previous_win_rate,previous_points,previous_avg_position,previous_podiums,previous_podium_rate,previous_constructor_wins,previous_constructor_points,previous_constructor_races,previous_constructor_win_rate,win
5,0,87,0,0.0,151.0,12.275862068965518,1,0.011494252873563218,0,184.0,67,0.0,0
16,0,162,0,0.0,542.0,10.555555555555555,8,0.04938271604938271,0,17.0,5,0.0,0
11,0,163,0,0.0,480.0,11.674846625766872,0,0.0,35,1517.0,370,0.0945945945945946,0
19,0,5,0,0.0,0.0,15.8,0,0.0,114,3566.0,720,0.15833333333333333,0
17,0,46,0,0.0,50.0,13.282608695652174,1,0.021739130434782608,0,17.0,5,0.0,0
14,0,299,21,0.07023411371237458,1829.0,7.7157190635451505,103,0.34448160535117056,10,227.0,117,0.08547008547008547,0
20,0,81,1,0.012345679012345678,273.0,9.283950617283951,12,0.14814814814814814,114,3566.0,720,0.15833333333333333,0
18,0,7,0,0.0,0.0,14.285714285714286,0,0.0,10,227.0,117,0.08547008547008547,0
15,0,26,0,0.0,96.0,10.884615384615385,1,0.038461538461538464,235,8777.77,977,0.240532241555783,0
2,0,235,77,0.3276595744680851,3155.0,5.123404255319149,140,0.5957446808510638,93,4769.139999999999,195,0.47692307692307695,1
1,1,226,52,0.23008849557522124,2827.0,5.8584070796460175,114,0.504424778761062,235,8795.77,978,0.24028629856850717,0
3,0,27,0,0.0,96.0,11.222222222222221,1,0.037037037037037035,235,8795.77,978,0.24028629856850717,0
6,0,125,5,0.04,1083.0,7.488,36,0.288,93,4769.139999999999,195,0.47692307692307695,0
9,0,87,5,0.05747126436781609,748.0,7.9655172413793105,24,0.27586206896551724,59,4417.5,272,0.21691176470588236,0
4,0,156,7,0.04487179487179487,994.0,9.820512820512821,29,0.1858974358974359,35,1519.0,371,0.09433962264150944,0
7,0,164,0,0.0,480.0,11.682926829268293,0,0.0,35,1519.0,371,0.09433962264150944,0
5,0,32,0,0.0,61.0,12.21875,0,0.0,59,4417.5,272,0.21691176470588236,0
17,0,47,0,0.0,50.0,13.340425531914894,1,0.02127659574468085,0,17.0,6,0.0,0
10,0,80,0,0.0,142.0,12.6,2,0.025,1,431.0,253,0.003952569169960474,0
11,0,87,0,0.0,189.0,11.816091954022989,0,0.0,178,5406.5,807,0.22057001239157373,0
15,0,163,0,0.0,542.0,10.56441717791411,8,0.049079754601226995,0,17.0,6,0.0,0
12,0,8,0,0.0,0.0,14.875,0,0.0,10,227.0,118,0.0847457627118644,0
14,0,151,0,0.0,383.0,12.71523178807947,10,0.06622516556291391,0,185.0,68,0.0,0
16,0,300,21,0.07,1829.0,7.746666666666667,103,0.3433333333333333,10,227.0,118,0.0847457627118644,0
18,0,6,0,0.0,0.0,15.666666666666666,0,0.0,114,3566.0,721,0.15811373092926492,0
0,0,88,0,0.0,151.0,12.295454545454545,1,0.011363636363636364,0,185.0,68,0.0,0
19,0,82,1,0.012195121951219513,273.0,9.390243902439025,12,0.14634146341463414,114,3566.0,721,0.15811373092926492,0
13,0,6,0,0.0,7.0,10.5,0,0.0,1,431.0,253,0.003952569169960474,0
8,0,6,0,0.0,12.0,12.5,0,0.0,178,5406.5,807,0.22057001239157373,0
1,1,236,78,0.3305084745762712,3180.0,5.1059322033898304,141,0.597457627118644,94,4807.139999999999,196,0.47959183673469385,1
2,0,126,5,0.03968253968253968,1096.0,7.4603174603174605,36,0.2857142857142857,94,4807.139999999999,196,0.47959183673469385,0
3,0,28,0,0.0,111.0,10.928571428571429,2,0.07142857142857142,235,8828.77,979,0.24004085801838612,0
4,0,88,5,0.056818181818181816,758.0,7.931818181818182,24,0.2727272727272727,59,4431.5,273,0.21611721611721613,0
7,0,227,52,0.2290748898678414,2845.0,5.841409691629956,115,0.5066079295154186,235,8828.77,979,0.24004085801838612,0
6,0,88,0,0.0,189.0,11.806818181818182,0,0.0,178,5406.5,808,0.2202970297029703,0
12,0,301,21,0.06976744186046512,1829.0,7.770764119601329,103,0.34219269102990035,10,227.0,119,0.08403361344537816,0
13,0,165,0,0.0,486.0,11.654545454545454,0,0.0,35,1533.0,372,0.09408602150537634,0
5,0,7,0,0.0,12.0,13.571428571428571,0,0.0,178,5406.5,808,0.2202970297029703,0
9,0,33,0,0.0,65.0,12.090909090909092,0,0.0,59,4431.5,273,0.21611721611721613,0
8,0,157,7,0.044585987261146494,1002.0,9.796178343949045,29,0.18471337579617833,35,1533.0,372,0.09408602150537634,0
14,0,164,0,0.0,542.0,10.573170731707316,8,0.04878048780487805,0,19.0,7,0.0,0
17,0,48,0,0.0,52.0,13.25,1,0.020833333333333332,0,19.0,7,0.0,0
19,0,81,0,0.0,143.0,12.567901234567902,2,0.024691358024691357,1,432.0,254,0.003937007874015748,0
11,0,7,0,0.0,7.0,11.714285714285714,0,0.0,1,432.0,254,0.003937007874015748,0
10,0,9,0,0.0,0.0,14.666666666666666,0,0.0,10,227.0,119,0.08403361344537816,0
15,0,89,0,0.0,151.0,12.348314606741573,1,0.011235955056179775,0,185.0,69,0.0,0
18,0,83,1,0.012048192771084338,273.0,9.493975903614459,12,0.14457831325301204,114,3566.0,722,0.15789473684210525,0
20,0,7,0,0.0,0.0,15.714285714285714,0,0.0,114,3566.0,722,0.15789473684210525,0
16,0,152,0,0.0,383.0,12.723684210526315,10,0.06578947368421052,0,185.0,69,0.0,0
2,0,89,5,0.056179775280898875,770.0,7.887640449438202,24,0.2696629213483146,59,4444.5,274,0.21532846715328466,1
1,1,29,0,0.0,126.0,10.655172413793103,3,0.10344827586206896,235,8854.77,980,0.23979591836734693,0
3,0,127,5,0.03937007874015748,1114.0,7.417322834645669,37,0.29133858267716534,95,4850.139999999999,197,0.48223350253807107,0
9,0,228,52,0.22807017543859648,2856.0,5.837719298245614,115,0.5043859649122807,235,8854.77,980,0.23979591836734693,0
4,0,237,79,0.3333333333333333,3205.0,5.0886075949367084,142,0.5991561181434599,95,4850.139999999999,197,0.48223350253807107,0
5,0,8,0,0.0,14.0,13.0,0,0.0,178,5416.5,809,0.2200247218788628,0
8,0,34,0,0.0,66.0,12.029411764705882,0,0.0,59,4444.5,274,0.21532846715328466,0
19,0,89,0,0.0,197.0,11.741573033707866,0,0.0,178,5416.5,809,0.2200247218788628,0
6,0,302,21,0.0695364238410596,1835.0,7.768211920529802,103,0.34105960264900664,10,233.0,120,0.08333333333333333,0
7,0,10,0,0.0,0.0,14.8,0,0.0,10,233.0,120,0.08333333333333333,0
13,0,165,0,0.0,542.0,10.581818181818182,8,0.048484848484848485,0,19.0,8,0.0,0
12,0,158,7,0.04430379746835443,1002.0,9.80379746835443,29,0.18354430379746836,35,1537.0,373,0.0938337801608579,0
15,0,166,0,0.0,490.0,11.632530120481928,0,0.0,35,1537.0,373,0.0938337801608579,0
14,0,49,0,0.0,52.0,13.244897959183673,1,0.02040816326530612,0,19.0,8,0.0,0
18,0,8,0,0.0,7.0,12.125,0,0.0,1,432.0,255,0.00392156862745098,0
11,0,153,0,0.0,383.0,12.77124183006536,10,0.06535947712418301,0,185.0,70,0.0,0
16,0,82,0,0.0,143.0,12.585365853658537,2,0.024390243902439025,1,432.0,255,0.00392156862745098,0
0,0,8,0,0.0,0.0,16.125,0,0.0,114,3566.0,723,0.15767634854771784,0
10,0,90,0,0.0,151.0,12.4,1,0.011111111111111112,0,185.0,70,0.0,0
17,0,84,1,0.011904761904761904,273.0,9.595238095238095,12,0.14285714285714285,114,3566.0,723,0.15767634854771784,0
2,0,238,79,0.3319327731092437,3215.0,5.088235294117647,142,0.5966386554621849,95,4875.139999999999,198,0.4797979797979798,1
1,1,128,5,0.0390625,1129.0,7.3828125,38,0.296875,95,4875.139999999999,198,0.4797979797979798,0
3,0,30,0,0.0,144.0,10.366666666666667,4,0.13333333333333333,235,8884.77,981,0.23955147808358818,0
5,0,35,0,0.0,72.0,11.885714285714286,0,0.0,60,4476.5,275,0.21818181818181817,0
4,0,90,6,0.06666666666666667,796.0,7.811111111111111,25,0.2777777777777778,60,4476.5,275,0.21818181818181817,0
13,0,90,0,0.0,201.0,11.7,0,0.0,178,5428.5,810,0.21975308641975308,0
7,0,159,7,0.0440251572327044,1002.0,9.817610062893081,29,0.18238993710691823,35,1537.0,374,0.09358288770053476,0
12,0,303,21,0.06930693069306931,1837.0,7.772277227722772,103,0.33993399339933994,10,236.0,121,0.08264462809917356,0
17,0,83,0,0.0,143.0,12.63855421686747,2,0.024096385542168676,1,432.0,256,0.00390625,0
10,0,167,0,0.0,490.0,11.640718562874252,0,0.0,35,1537.0,374,0.09358288770053476,0
8,0,9,0,0.0,22.0,12.222222222222221,0,0.0,178,5428.5,810,0.21975308641975308,0
9,0,9,0,0.0,7.0,12.444444444444445,0,0.0,1,432.0,256,0.00390625,0
18,0,50,0,0.0,52.0,13.26,1,0.02,0,19.0,9,0.0,0
19,0,9,0,0.0,0.0,16.333333333333332,0,0.0,114,3566.0,724,0.1574585635359116,0
20,0,85,1,0.011764705882352941,273.0,9.717647058823529,12,0.1411764705882353,114,3566.0,724,0.1574585635359116,0
6,0,229,52,0.22707423580786026,2868.0,5.829694323144105,115,0.5021834061135371,235,8884.77,981,0.23955147808358818,0
15,0,166,0,0.0,542.0,10.58433734939759,8,0.04819277108433735,0,19.0,9,0.0,0
11,0,11,0,0.0,1.0,14.363636363636363,0,0.0,10,236.0,121,0.08264462809917356,0
14,0,154,0,0.0,383.0,12.792207792207792,10,0.06493506493506493,0,185.0,71,0.0,0
16,0,91,0,0.0,151.0,12.472527472527473,1,0.01098901098901099,0,185.0,71,0.0,0
2,0,91,6,0.06593406593406594,806.0,7.78021978021978,25,0.27472527472527475,60,4498.5,276,0.21739130434782608,1
20,0,230,52,0.22608695652173913,2868.0,5.873913043478261,115,0.5,235,8899.77,982,0.23930753564154786,0
14,0,84,0,0.0,145.0,12.595238095238095,2,0.023809523809523808,1,434.0,257,0.0038910505836575876,0
15,0,51,0,0.0,52.0,13.254901960784315,1,0.0196078431372549,0,19.0,10,0.0,0
7,0,91,0,0.0,209.0,11.637362637362637,0,0.0,178,5436.5,811,0.21948212083847102,0
16,0,10,0,0.0,7.0,12.4,0,0.0,1,434.0,257,0.0038910505836575876,0
6,0,155,0,0.0,383.0,12.832258064516129,10,0.06451612903225806,0,185.0,72,0.0,0
12,0,92,0,0.0,151.0,12.554347826086957,1,0.010869565217391304,0,185.0,72,0.0,0
1,1,239,80,0.33472803347280333,3241.0,5.071129707112971,143,0.5983263598326359,96,4919.139999999999,199,0.4824120603015075,0
18,0,86,1,0.011627906976744186,273.0,9.779069767441861,12,0.13953488372093023,114,3566.0,725,0.15724137931034482,0
17,0,10,0,0.0,0.0,16.1,0,0.0,114,3566.0,725,0.15724137931034482,0
5,0,304,21,0.06907894736842106,1841.0,7.7730263157894735,103,0.33881578947368424,10,240.0,122,0.08196721311475409,0
11,0,12,0,0.0,1.0,14.666666666666666,0,0.0,10,240.0,122,0.08196721311475409,0
4,0,36,0,0.0,84.0,11.666666666666666,0,0.0,60,4498.5,276,0.21739130434782608,0
3,0,129,5,0.03875968992248062,1147.0,7.341085271317829,39,0.3023255813953488,96,4919.139999999999,199,0.4824120603015075,0
9,0,168,0,0.0,491.0,11.630952380952381,0,0.0,35,1544.0,375,0.09333333333333334,0
10,0,31,0,0.0,159.0,10.129032258064516,5,0.16129032258064516,235,8899.77,982,0.23930753564154786,0
19,0,10,0,0.0,22.0,12.1,0,0.0,178,5436.5,811,0.21948212083847102,0
13,0,160,7,0.04375,1008.0,9.8,29,0.18125,35,1544.0,375,0.09333333333333334,0
8,0,167,0,0.0,542.0,10.622754491017965,8,0.04790419161676647,0,19.0,10,0.0,0
3,0,240,80,0.3333333333333333,3243.0,5.0875,143,0.5958333333333333,96,4921.139999999999,200,0.48,1
1,1,92,7,0.07608695652173914,832.0,7.706521739130435,26,0.2826086956521739,61,4524.5,277,0.22021660649819494,0
5,0,231,52,0.22510822510822512,2886.0,5.857142857142857,116,0.5021645021645021,235,8917.77,983,0.23906408952187183,0
4,0,32,0,0.0,159.0,10.34375,5,0.15625,235,8917.77,983,0.23906408952187183,0
8,0,92,0,0.0,219.0,11.565217391304348,0,0.0,178,5446.5,812,0.21921182266009853,0
6,0,37,0,0.0,84.0,11.72972972972973,0,0.0,61,4524.5,277,0.22021660649819494,0
10,0,305,21,0.06885245901639345,1841.0,7.786885245901639,103,0.3377049180327869,10,240.0,123,0.08130081300813008,0
2,0,130,5,0.038461538461538464,1147.0,7.4,39,0.3,96,4921.139999999999,200,0.48,0
7,0,11,0,0.0,22.0,12.636363636363637,0,0.0,178,5446.5,812,0.21921182266009853,0
12,0,11,0,0.0,15.0,11.818181818181818,0,0.0,1,457.0,258,0.003875968992248062,0
16,0,168,0,0.0,542.0,10.678571428571429,8,0.047619047619047616,0,31.0,11,0.0,0
11,0,169,0,0.0,491.0,11.65680473372781,0,0.0,35,1544.0,376,0.09308510638297872,0
14,0,93,0,0.0,155.0,12.505376344086022,1,0.010752688172043012,0,195.0,73,0.0,0
20,0,161,7,0.043478260869565216,1008.0,9.857142857142858,29,0.18012422360248448,35,1544.0,376,0.09308510638297872,0
13,0,85,0,0.0,160.0,12.48235294117647,3,0.03529411764705882,1,457.0,258,0.003875968992248062,0
15,0,11,0,0.0,0.0,15.636363636363637,0,0.0,114,3567.0,726,0.15702479338842976,0
18,0,52,0,0.0,64.0,13.076923076923077,1,0.019230769230769232,0,31.0,11,0.0,0
17,0,13,0,0.0,1.0,14.538461538461538,0,0.0,10,240.0,123,0.08130081300813008,0
19,0,87,1,0.011494252873563218,274.0,9.781609195402298,12,0.13793103448275862,114,3567.0,726,0.15702479338842976,0
9,0,156,0,0.0,389.0,12.794871794871796,10,0.0641025641025641,0,195.0,73,0.0,0
1,1,33,0,0.0,171.0,10.151515151515152,5,0.15151515151515152,235,8944.77,984,0.23882113821138212,1
3,0,241,81,0.3360995850622407,3268.0,5.070539419087137,144,0.5975103734439834,97,4950.139999999999,201,0.48258706467661694,0
4,0,131,5,0.03816793893129771,1151.0,7.404580152671755,39,0.29770992366412213,97,4950.139999999999,201,0.48258706467661694,0
2,0,232,52,0.22413793103448276,2901.0,5.844827586206897,117,0.5043103448275862,235,8944.77,984,0.23882113821138212,0
17,0,12,0,0.0,16.0,11.666666666666666,0,0.0,61,4551.5,278,0.21942446043165467,0
7,0,169,0,0.0,542.0,10.680473372781066,8,0.047337278106508875,0,31.0,12,0.0,0
19,0,86,0,0.0,160.0,12.511627906976743,3,0.03488372093023256,1,458.0,259,0.003861003861003861,0
12,0,170,0,0.0,491.0,11.658823529411764,0,0.0,35,1544.0,377,0.09283819628647215,0
13,0,38,0,0.0,92.0,11.578947368421053,0,0.0,1,458.0,259,0.003861003861003861,0
16,0,53,0,0.0,64.0,13.150943396226415,1,0.018867924528301886,0,31.0,12,0.0,0
11,0,12,0,0.0,24.0,12.333333333333334,0,0.0,178,5458.5,813,0.21894218942189422,0
8,0,94,0,0.0,155.0,12.51063829787234,1,0.010638297872340425,0,195.0,74,0.0,0
9,0,157,0,0.0,389.0,12.840764331210192,10,0.06369426751592357,0,195.0,74,0.0,0
10,0,162,7,0.043209876543209874,1008.0,9.882716049382717,29,0.17901234567901234,35,1544.0,377,0.09283819628647215,0
14,0,12,0,0.0,0.0,15.666666666666666,0,0.0,114,3567.0,727,0.15680880330123798,0
6,0,306,21,0.06862745098039216,1847.0,7.784313725490196,103,0.3366013071895425,10,246.0,124,0.08064516129032258,0
0,0,88,1,0.011363636363636364,274.0,9.886363636363637,12,0.13636363636363635,114,3567.0,727,0.15680880330123798,0
18,0,14,0,0.0,1.0,14.785714285714286,0,0.0,10,246.0,124,0.08064516129032258,0
15,0,93,0,0.0,229.0,11.494623655913978,0,0.0,178,5458.5,813,0.21894218942189422,0
5,0,93,7,0.07526881720430108,851.0,7.645161290322581,27,0.2903225806451613,61,4551.5,278,0.21942446043165467,0
1,1,34,1,0.029411764705882353,196.0,9.882352941176471,6,0.17647058823529413,236,8982.77,985,0.23959390862944163,1
3,0,132,5,0.03787878787878788,1166.0,7.371212121212121,40,0.30303030303030304,97,4983.139999999999,202,0.4801980198019802,0
2,0,242,81,0.3347107438016529,3286.0,5.0578512396694215,145,0.5991735537190083,97,4983.139999999999,202,0.4801980198019802,0
5,0,163,7,0.04294478527607362,1008.0,9.9079754601227,29,0.17791411042944785,35,1548.0,378,0.09259259259259259,0
6,0,171,0,0.0,495.0,11.637426900584796,0,0.0,35,1548.0,378,0.09259259259259259,0
8,0,13,0,0.0,26.0,11.153846153846153,0,0.0,61,4561.5,279,0.21863799283154123,0
18,0,170,0,0.0,550.0,10.652941176470588,8,0.047058823529411764,0,40.0,13,0.0,0
19,0,94,7,0.07446808510638298,851.0,7.776595744680851,27,0.2872340425531915,61,4561.5,279,0.21863799283154123,0
10,0,15,0,0.0,1.0,15.0,0,0.0,10,246.0,125,0.08,0
16,0,13,0,0.0,24.0,12.23076923076923,0,0.0,178,5458.5,814,0.21867321867321868,0
17,0,39,0,0.0,94.0,11.512820512820513,0,0.0,1,466.0,260,0.0038461538461538464,0
9,0,54,0,0.0,65.0,13.092592592592593,1,0.018518518518518517,0,40.0,13,0.0,0
4,0,233,52,0.22317596566523606,2914.0,5.836909871244635,117,0.5021459227467812,236,8982.77,985,0.23959390862944163,0
14,0,13,0,0.0,0.0,15.615384615384615,0,0.0,114,3567.0,728,0.1565934065934066,0
0,0,307,21,0.06840390879478828,1847.0,7.811074918566775,103,0.3355048859934853,10,246.0,125,0.08,0
13,0,158,0,0.0,389.0,12.841772151898734,10,0.06329113924050633,0,195.0,75,0.0,0
15,0,89,1,0.011235955056179775,274.0,9.96629213483146,12,0.1348314606741573,114,3567.0,728,0.1565934065934066,0
11,0,95,0,0.0,155.0,12.505263157894737,1,0.010526315789473684,0,195.0,75,0.0,0
12,0,87,0,0.0,166.0,12.448275862068966,3,0.034482758620689655,1,466.0,260,0.0038461538461538464,0
7,0,94,0,0.0,229.0,11.574468085106384,0,0.0,178,5458.5,814,0.21867321867321868,0
3,0,234,52,0.2222222222222222,2914.0,5.867521367521367,117,0.5,237,9007.77,986,0.24036511156186613,1
1,1,35,2,0.05714285714285714,221.0,9.628571428571428,7,0.2,237,9007.77,986,0.24036511156186613,0
4,0,95,7,0.07368421052631578,855.0,7.778947368421052,27,0.28421052631578947,61,4573.5,280,0.21785714285714286,0
2,0,243,81,0.3333333333333333,3302.0,5.049382716049383,146,0.6008230452674898,97,5017.139999999999,203,0.47783251231527096,0
5,0,133,5,0.03759398496240601,1184.0,7.330827067669173,41,0.3082706766917293,97,5017.139999999999,203,0.47783251231527096,0
6,0,14,0,0.0,34.0,10.785714285714286,0,0.0,61,4573.5,280,0.21785714285714286,0
9,0,14,0,0.0,25.0,12.071428571428571,0,0.0,178,5459.5,815,0.2184049079754601,0
11,0,40,0,0.0,94.0,11.5,0,0.0,1,466.0,261,0.0038314176245210726,0
8,0,172,0,0.0,505.0,11.598837209302326,0,0.0,35,1570.0,379,0.09234828496042216,0
10,0,16,0,0.0,3.0,14.625,0,0.0,10,248.0,126,0.07936507936507936,0
17,0,159,0,0.0,389.0,12.861635220125786,10,0.06289308176100629,0,195.0,76,0.0,0
7,0,95,0,0.0,229.0,11.663157894736843,0,0.0,178,5459.5,815,0.2184049079754601,0
16,0,55,0,0.0,65.0,13.072727272727272,1,0.01818181818181818,0,46.0,14,0.0,0
20,0,164,7,0.042682926829268296,1020.0,9.871951219512194,29,0.17682926829268292,35,1570.0,379,0.09234828496042216,0
14,0,88,0,0.0,166.0,12.522727272727273,3,0.03409090909090909,1,466.0,261,0.0038314176245210726,0
19,0,90,1,0.011111111111111112,274.0,10.044444444444444,12,0.13333333333333333,114,3567.0,729,0.15637860082304528,0
13,0,96,0,0.0,155.0,12.5625,1,0.010416666666666666,0,195.0,76,0.0,0
12,0,308,21,0.06818181818181818,1847.0,7.834415584415584,103,0.3344155844155844,10,248.0,126,0.07936507936507936,0
15,0,171,0,0.0,556.0,10.631578947368421,8,0.04678362573099415,0,46.0,14,0.0,0
18,0,14,0,0.0,0.0,15.5,0,0.0,114,3567.0,729,0.15637860082304528,0
2,0,244,81,0.3319672131147541,3314.0,5.045081967213115,146,0.5983606557377049,97,5039.139999999999,204,0.47549019607843135,1
4,0,134,5,0.03731343283582089,1194.0,7.313432835820896,41,0.30597014925373134,97,5039.139999999999,204,0.47549019607843135,0
1,1,36,2,0.05555555555555555,239.0,9.416666666666666,8,0.2222222222222222,238,9050.77,987,0.24113475177304963,0
9,0,96,7,0.07291666666666667,870.0,7.729166666666667,28,0.2916666666666667,61,4596.5,281,0.21708185053380782,0
0,0,15,0,0.0,42.0,10.466666666666667,0,0.0,61,4596.5,281,0.21708185053380782,0
5,0,96,0,0.0,229.0,11.666666666666666,0,0.0,178,5465.5,816,0.2181372549019608,0
11,0,172,0,0.0,556.0,10.680232558139535,8,0.046511627906976744,0,46.0,15,0.0,0
7,0,15,0,0.0,31.0,11.733333333333333,0,0.0,178,5465.5,816,0.2181372549019608,0
13,0,97,0,0.0,155.0,12.608247422680412,1,0.010309278350515464,0,195.0,77,0.0,0
6,0,173,0,0.0,507.0,11.583815028901734,0,0.0,35,1572.0,380,0.09210526315789473,0
14,0,56,0,0.0,65.0,13.071428571428571,1,0.017857142857142856,0,46.0,15,0.0,0
19,0,89,0,0.0,166.0,12.55056179775281,3,0.033707865168539325,1,470.0,262,0.003816793893129771,0
15,0,309,21,0.06796116504854369,1847.0,7.867313915857605,103,0.3333333333333333,10,249.0,127,0.07874015748031496,0
16,0,41,0,0.0,98.0,11.414634146341463,0,0.0,1,470.0,262,0.003816793893129771,0
12,0,17,0,0.0,4.0,14.352941176470589,0,0.0,10,249.0,127,0.07874015748031496,0
18,0,91,1,0.01098901098901099,274.0,10.10989010989011,12,0.13186813186813187,114,3567.0,730,0.15616438356164383,0
17,0,15,0,0.0,0.0,15.8,0,0.0,114,3567.0,730,0.15616438356164383,0
3,0,235,53,0.225531914893617,2939.0,5.846808510638298,118,0.502127659574468,238,9050.77,987,0.24113475177304963,0
10,0,165,7,0.04242424242424243,1020.0,9.896969696969697,29,0.17575757575757575,35,1572.0,380,0.09210526315789473,0
8,0,160,0,0.0,389.0,12.85,10,0.0625,0,195.0,77,0.0,0
3,0,135,5,0.037037037037037035,1212.0,7.274074074074074,42,0.3111111111111111,98,5083.139999999999,205,0.47804878048780486,1
1,1,236,53,0.2245762711864407,2939.0,5.898305084745763,118,0.5,238,9065.77,988,0.2408906882591093,0
4,0,245,82,0.3346938775510204,3340.0,5.0285714285714285,147,0.6,98,5083.139999999999,205,0.47804878048780486,0
6,0,16,0,0.0,52.0,10.125,0,0.0,61,4618.5,282,0.21631205673758866,0
7,0,97,0,0.0,237.0,11.608247422680412,0,0.0,178,5477.5,817,0.2178702570379437,0
2,0,37,2,0.05405405405405406,254.0,9.243243243243244,9,0.24324324324324326,238,9065.77,988,0.2408906882591093,0
9,0,42,0,0.0,98.0,11.476190476190476,0,0.0,1,470.0,263,0.0038022813688212928,0
17,0,173,0,0.0,562.0,10.658959537572255,8,0.046242774566473986,0,52.0,16,0.0,0
12,0,57,0,0.0,65.0,13.035087719298245,1,0.017543859649122806,0,52.0,16,0.0,0
14,0,90,0,0.0,166.0,12.544444444444444,3,0.03333333333333333,1,470.0,263,0.0038022813688212928,0
8,0,16,0,0.0,35.0,11.5,0,0.0,178,5477.5,817,0.2178702570379437,0
13,0,310,21,0.06774193548387097,1847.0,7.883870967741935,103,0.33225806451612905,10,249.0,128,0.078125,0
10,0,161,0,0.0,389.0,12.894409937888199,10,0.062111801242236024,0,197.0,78,0.0,0
11,0,18,0,0.0,4.0,14.38888888888889,0,0.0,10,249.0,128,0.078125,0
19,0,98,0,0.0,157.0,12.571428571428571,1,0.01020408163265306,0,197.0,78,0.0,0
18,0,16,0,0.0,0.0,15.875,0,0.0,114,3567.0,731,0.15595075239398085,0
0,0,92,1,0.010869565217391304,274.0,10.173913043478262,12,0.13043478260869565,114,3567.0,731,0.15595075239398085,0
5,0,97,7,0.07216494845360824,882.0,7.690721649484536,28,0.28865979381443296,61,4618.5,282,0.21631205673758866,0
16,0,166,7,0.04216867469879518,1020.0,9.951807228915662,29,0.1746987951807229,35,1573.0,381,0.09186351706036745,0
15,0,174,0,0.0,508.0,11.574712643678161,0,0.0,35,1573.0,381,0.09186351706036745,0
3,0,246,82,0.3333333333333333,3356.0,5.020325203252033,148,0.6016260162601627,99,5124.139999999999,206,0.48058252427184467,1
2,0,237,53,0.22362869198312235,2957.0,5.881856540084388,119,0.5021097046413502,238,9091.77,989,0.24064711830131447,0
6,0,136,6,0.04411764705882353,1237.0,7.227941176470588,43,0.3161764705882353,99,5124.139999999999,206,0.48058252427184467,0
1,1,38,2,0.05263157894736842,262.0,9.157894736842104,9,0.23684210526315788,238,9091.77,989,0.24064711830131447,0
5,0,17,0,0.0,64.0,9.764705882352942,0,0.0,61,4630.5,283,0.21554770318021202,0
4,0,98,7,0.07142857142857142,882.0,7.795918367346939,28,0.2857142857142857,61,4630.5,283,0.21554770318021202,0
11,0,174,0,0.0,566.0,10.64367816091954,8,0.04597701149425287,0,58.0,17,0.0,0
